Customer_ID,First_Name,Last_Name,Gender,Age,Date_of_Birth,Marital_Status,Education,Occupation,Employment_Status,Annual_Income,City,State,Region,Branch_ID,Branch_Name,Account_Type,Account_Open_Date,Customer_Tenure_Years,Account_Balance,Savings_Balance,Current_Account_Balance,Number_of_Products,Credit_Card,Debit_Card,Online_Banking,Mobile_Banking,Credit_Score,Credit_Score_Category,Existing_Loans,Outstanding_Debt,Debt_to_Income_Ratio,Loan_ID,Loan_Type,Loan_Application_Date,Loan_Amount,Interest_Rate,Loan_Tenure_Months,Monthly_Installment,Loan_Status,Approval_Date,Loan_Purpose,Risk_Category,Default_Flag,Default_Probability,Customer_Segment,Customer_Status,Last_Transaction_Date,Age_Group,Income_Group,Balance_Category,Loan_Amount_Category,Customer_Tenure_Group,Debt_to_Income_Category,Customer_Value_Category,Loan_Approval_Flag,Monthly_Income,Estimated_Annual_Interest
CUST-29760,Michael,Perez,Male,46,1978-01-13,Divorced,Bachelor,Sales,Salaried,70700.0,Atlanta,GA,South,BR-007,Atlanta Midtown Branch,Certificate of Deposit,2021-03-13,3.3,52708.34,39839.03,12869.31,2,No,Yes,Yes,Yes,656,Fair (580-669),0,11863.46,0.1678,LN-119760,Personal Loan,2022-08-27,11500.0,12.7,36,385.82,Approved,2022-09-01,Home Renovation,Medium Risk,0,0.0596,Standard,Active,2024-06-21,36-50,Middle ($60k-$100k),Healthy ($25k-$75k),Small ($10k-$25k),Established (3-7 yrs),Low (<20%),Gold,1,5891.67,1460.5
CUST-20569,Sharon,Scott,Female,18,2006-01-29,Single,High School,Skilled Labor,Salaried,26400.0,Miami,FL,South,BR-010,Miami Coastal Branch,Savings,2023-12-31,0.5,2047.55,1667.82,379.73,4,No,Yes,Yes,Yes,579,Poor (300-579),3,8226.24,0.3116,LN-110569,Education Loan,2023-02-04,18100.0,8.45,120,223.93,Approved,2023-02-14,Graduate School,Medium Risk,0,0.1354,High Risk,Dormant,2023-03-07,18-25,Low (<$35k),Low (<$5k),Small ($10k-$25k),New (<1 yr),Moderate (20-35%),Bronze,1,2200.0,1529.45
CUST-11343,Nancy,Jackson,Female,42,1982-02-25,Married,High School,Skilled Labor,Salaried,73300.0,Detroit,MI,Midwest,BR-005,Detroit Downtown Branch,Checking,2005-08-06,18.9,62619.46,38698.55,23920.91,5,Yes,Yes,No,Yes,655,Fair (580-669),1,21381.61,0.2917,LN-101343,Auto Loan,2023-12-03,18900.0,8.01,60,383.31,Approved,2023-12-13,New Vehicle,Low Risk,0,0.0356,Standard,Active,2024-05-28,36-50,Middle ($60k-$100k),Healthy ($25k-$75k),Small ($10k-$25k),Veteran (10+ yrs),Moderate (20-35%),Gold,1,6108.33,1513.89
CUST-18513,Michelle,Wright,Female,51,1973-02-14,Married,Master,Management,Salaried,109000.0,San Francisco,CA,West,BR-011,San Francisco Tech Branch,Money Market,2023-12-31,0.5,33550.77,28039.52,5511.25,4,Yes,Yes,Yes,No,780,Very Good (740-799),0,27936.7,0.2563,LN-108513,Business Loan,2022-10-22,118100.0,7.87,36,3693.75,Approved,2022-11-01,Working Capital,Low Risk,0,0.0092,Premium,Dormant,2022-08-14,51-65,Upper-Middle ($100k-$150k),Healthy ($25k-$75k),Large ($75k-$200k),New (<1 yr),Moderate (20-35%),Gold,1,9083.33,9294.47
CUST-11620,Kathleen,Nguyen,Female,30,1994-01-03,Married,High School,Skilled Labor,Salaried,45000.0,New York,NY,Northeast,BR-001,NYC Metro Branch,Money Market,2023-03-14,1.3,14091.65,10242.85,3848.8,3,Yes,Yes,Yes,Yes,727,Good (670-739),2,9031.5,0.2007,LN-101620,Education Loan,2021-10-23,24100.0,5.61,60,461.56,Approved,2021-11-02,Undergraduate Studies,Low Risk,0,0.0095,Emerging,Active,2024-05-20,26-35,Lower-Middle ($35k-$60k),Moderate ($5k-$25k),Small ($10k-$25k),Developing (1-3 yrs),Moderate (20-35%),Silver,1,3750.0,1352.01
CUST-15288,George,White,Male,65,1958-12-20,Married,Bachelor,Management,Salaried,121300.0,Phoenix,AZ,West,BR-014,Phoenix Valley Branch,Savings,2004-06-30,20.0,41532.39,32962.78,8569.61,4,Yes,Yes,Yes,Yes,706,Good (670-739),1,35177.0,0.29,LN-105288,Auto Loan,2022-10-19,43900.0,7.45,36,1364.56,Approved,2022-10-28,New Vehicle,Low Risk,0,0.0167,Premium,Inactive,2024-03-05,51-65,Upper-Middle ($100k-$150k),Healthy ($25k-$75k),Medium ($25k-$75k),Veteran (10+ yrs),Moderate (20-35%),Gold,1,10108.33,3270.55
CUST-28445,Carol,Hall,Female,42,1981-09-10,Married,Bachelor,Management,Salaried,145300.0,Boston,MA,Northeast,BR-002,Boston Harbor Branch,Checking,2018-10-19,5.7,22893.85,16626.98,6266.87,2,Yes,Yes,Yes,Yes,772,Very Good (740-799),1,19760.8,0.136,LN-118445,Personal Loan,2023-10-21,27300.0,10.77,36,890.8,Approved,2023-10-29,Debt Consolidation,Low Risk,0,0.0091,Premium,Active,2024-06-17,36-50,Upper-Middle ($100k-$150k),Moderate ($5k-$25k),Medium ($25k-$75k),Established (3-7 yrs),Low (<20%),Platinum,1,12108.33,2940.21
CUST-17042,Kenneth,Lewis,Male,18,2005-09-14,Single,Bachelor,Management,Salaried,56000.0,Chicago,IL,Midwest,BR-004,Chicago Loop Branch,Checking,2023-12-31,0.5,10778.61,9007.07,1771.54,3,Yes,Yes,No,Yes,782,Very Good (740-799),3,5784.8,0.1033,LN-107042,Home Loan,2021-10-18,159600.0,3.91,180,1173.36,Approved,2021-10-24,Home Purchase,Low Risk,0,0.008,Emerging,Active,2024-05-26,18-25,Lower-Middle ($35k-$60k),Moderate ($5k-$25k),Large ($75k-$200k),New (<1 yr),Low (<20%),Silver,1,4666.67,6240.36
CUST-12220,Donald,Nelson,Male,72,1951-08-29,Single,High School,Retired,Retired,60800.0,Seattle,WA,West,BR-012,Seattle Sound Branch,Certificate of Deposit,2020-11-24,3.6,32547.45,23948.36,8599.09,2,No,No,Yes,No,789,Very Good (740-799),2,5526.72,0.0909,LN-102220,Personal Loan,2023-08-30,16400.0,9.68,36,526.72,Approved,2023-09-03,Home Renovation,Low Risk,0,0.008,Standard,Active,2024-06-26,65+,Middle ($60k-$100k),Healthy ($25k-$75k),Small ($10k-$25k),Established (3-7 yrs),Low (<20%),Silver,1,5066.67,1587.52
CUST-19866,Andrew,Martin,Male,37,1987-03-03,Married,Bachelor,Finance,Self-Employed,103100.0,Dallas,TX,South,BR-008,Dallas Commercial Branch,Checking,2019-10-19,4.7,37585.9,27692.81,9893.09,4,Yes,Yes,Yes,Yes,752,Very Good (740-799),0,16496.0,0.16,LN-109866,Education Loan,2021-08-24,37400.0,5.14,84,531.07,Approved,2021-08-28,Graduate School,Low Risk,0,0.008,Premium,Active,2024-06-21,36-50,Upper-Middle ($100k-$150k),Healthy ($25k-$75k),Medium ($25k-$75k),Established (3-7 yrs),Low (<20%),Gold,1,8591.67,1922.36
CUST-26645,Ronald,Hernandez,Male,74,1950-05-05,Married,Bachelor,Retired,Retired,26800.0,Atlanta,GA,South,BR-007,Atlanta Midtown Branch,Savings,2022-02-05,2.4,7400.88,5429.68,1971.2,1,No,Yes,Yes,Yes,711,Good (670-739),3,9154.88,0.3416,LN-116645,Education Loan,2022-09-20,16100.0,6.58,120,183.47,Approved,2022-10-01,Undergraduate Studies,Low Risk,0,0.023,Emerging,Active,2024-05-28,65+,Low (<$35k),Moderate ($5k-$25k),Small ($10k-$25k),Developing (1-3 yrs),Moderate (20-35%),Bronze,1,2233.33,1059.38
CUST-29839,Jacob,Miller,Male,33,1990-08-27,Married,Bachelor,Finance,Salaried,70100.0,Chicago,IL,Midwest,BR-004,Chicago Loop Branch,Savings,2020-10-18,3.7,8973.49,6198.01,2775.48,3,Yes,Yes,No,Yes,687,Good (670-739),1,24696.23,0.3523,LN-119839,Business Loan,2022-06-23,46300.0,9.29,60,967.64,Approved,2022-07-07,Working Capital,Medium Risk,0,0.0549,Standard,Active,2024-05-27,26-35,Middle ($60k-$100k),Moderate ($5k-$25k),Medium ($25k-$75k),Established (3-7 yrs),Manageable (36-49%),Silver,1,5841.67,4301.27
CUST-22978,Kenneth,Harris,Male,34,1990-06-28,Married,Associate,Administrative,Salaried,52400.0,New York,NY,Northeast,BR-001,NYC Metro Branch,Checking,2020-09-12,3.8,17533.2,11341.67,6191.53,3,Yes,No,Yes,Yes,669,Fair (580-669),3,14216.12,0.2713,LN-112978,Auto Loan,2023-04-15,26200.0,8.35,36,825.25,Rejected,,Refinance Auto,Low Risk,0,0.0277,Standard,Inactive,2024-03-01,26-35,Lower-Middle ($35k-$60k),Moderate ($5k-$25k),Medium ($25k-$75k),Established (3-7 yrs),Moderate (20-35%),Silver,0,4366.67,2187.7
CUST-24595,James,Moore,Male,39,1985-04-21,Married,Associate,Skilled Labor,Salaried,51600.0,Dallas,TX,South,BR-008,Dallas Commercial Branch,Savings,2023-04-19,1.2,26269.57,19384.36,6885.21,1,Yes,Yes,No,Yes,683,Good (670-739),1,11589.36,0.2246,LN-114595,Home Loan,2021-12-03,234800.0,5.93,240,1672.71,Approved,2021-12-14,Home Purchase,Low Risk,0,0.0105,Emerging,Dormant,2022-08-16,36-50,Lower-Middle ($35k-$60k),Healthy ($25k-$75k),Jumbo (>=$200k),Developing (1-3 yrs),Moderate (20-35%),Silver,1,4300.0,13923.64
CUST-28411,Jonathan,Hall,Male,41,1982-07-02,Married,Bachelor,Sales,Contract,92600.0,Miami,FL,South,BR-010,Miami Coastal Branch,Money Market,2020-06-30,4.0,19255.96,13786.72,5469.24,3,Yes,Yes,Yes,Yes,797,Very Good (740-799),0,13936.3,0.1505,LN-118411,Personal Loan,2021-06-11,27100.0,9.79,48,684.6,Approved,2021-06-18,Wedding,Low Risk,0,0.008,Premium,Active,2024-05-30,36-50,Middle ($60k-$100k),Moderate ($5k-$25k),Medium ($25k-$75k),Established (3-7 yrs),Low (<20%),Gold,1,7716.67,2653.09
CUST-16989,Michael,Martin,Male,43,1980-10-09,Single,Master,Technology,Self-Employed,152800.0,Boston,MA,Northeast,BR-002,Boston Harbor Branch,Checking,2020-08-06,3.9,28038.75,18789.78,9248.97,3,Yes,Yes,Yes,Yes,782,Very Good (740-799),1,27886.0,0.1825,LN-106989,Home Loan,2021-05-18,535200.0,4.03,360,2564.39,Approved,2021-05-22,Home Purchase,Low Risk,0,0.008,Premium,Active,2024-06-02,36-50,High (>=$150k),Healthy ($25k-$75k),Jumbo (>=$200k),Established (3-7 yrs),Low (<20%),Platinum,1,12733.33,21568.56
CUST-11918,Sharon,Johnson,Female,67,1956-08-01,Married,Master,Retired,Retired,52800.0,Dallas,TX,South,BR-008,Dallas Commercial Branch,Savings,2022-09-12,1.8,10633.98,7601.13,3032.85,5,Yes,Yes,Yes,Yes,655,Fair (580-669),1,15417.6,0.292,LN-101918,Auto Loan,2022-09-25,26800.0,7.93,48,653.39,Approved,2022-10-01,New Vehicle,Low Risk,0,0.0354,Emerging,Active,2024-06-18,65+,Lower-Middle ($35k-$60k),Moderate ($5k-$25k),Medium ($25k-$75k),Developing (1-3 yrs),Moderate (20-35%),Silver,1,4400.0,2125.24
CUST-11829,Ashley,Nelson,Female,18,2005-11-13,Married,Bachelor,Student,Unemployed,21500.0,Boston,MA,Northeast,BR-002,Boston Harbor Branch,Savings,2023-12-31,0.5,968.27,640.75,327.52,1,Yes,Yes,Yes,Yes,718,Good (670-739),2,7916.3,0.3682,LN-101829,Home Loan,2024-06-28,85900.0,5.73,180,712.4,Approved,2024-07-05,Refinance,Low Risk,0,0.0115,Emerging,Active,2024-06-17,18-25,Low (<$35k),Low (<$5k),Large ($75k-$200k),New (<1 yr),Manageable (36-49%),Bronze,1,1791.67,4922.07
CUST-19766,John,Lewis,Male,36,1987-07-16,Married,Associate,Administrative,Salaried,66200.0,Chicago,IL,Midwest,BR-004,Chicago Loop Branch,Savings,2020-08-06,3.9,12726.87,7371.49,5355.38,2,No,Yes,Yes,Yes,691,Good (670-739),3,17814.42,0.2691,LN-109766,Home Loan,2022-02-03,269100.0,6.4,240,1990.53,Approved,2022-02-15,Refinance,Low Risk,0,0.0117,Standard,Active,2024-06-08,36-50,Middle ($60k-$100k),Moderate ($5k-$25k),Jumbo (>=$200k),Established (3-7 yrs),Moderate (20-35%),Silver,1,5516.67,17222.4
CUST-22608,Emma,Taylor,Female,68,1955-09-09,Divorced,Bachelor,Retired,Retired,57000.0,Chicago,IL,Midwest,BR-004,Chicago Loop Branch,Savings,2023-08-07,0.9,36355.25,24117.44,12237.81,4,No,Yes,Yes,Yes,801,Excellent (800-850),2,15327.3,0.2689,LN-112608,Auto Loan,2023-05-25,16500.0,5.81,48,386.07,Approved,2023-06-05,New Vehicle,Low Risk,0,0.008,Premium,Active,2024-05-28,65+,Lower-Middle ($35k-$60k),Healthy ($25k-$75k),Small ($10k-$25k),New (<1 yr),Moderate (20-35%),Silver,1,4750.0,958.65
CUST-22942,Deborah,Martin,Female,43,1981-01-04,Married,Associate,Healthcare,Salaried,63900.0,Seattle,WA,West,BR-012,Seattle Sound Branch,Savings,2021-09-12,2.8,38534.21,30410.86,8123.35,5,Yes,Yes,Yes,No,782,Very Good (740-799),1,3642.3,0.057,LN-112942,Personal Loan,2022-12-21,13800.0,10.27,60,295.05,Approved,2023-01-01,Wedding,Low Risk,0,0.008,Premium,Active,2024-05-26,36-50,Middle ($60k-$100k),Healthy ($25k-$75k),Small ($10k-$25k),Developing (1-3 yrs),Low (<20%),Silver,1,5325.0,1417.26
CUST-16234,Joseph,Clark,Male,43,1981-01-31,Married,Bachelor,Management,Salaried,155400.0,Miami,FL,South,BR-010,Miami Coastal Branch,Certificate of Deposit,2014-12-31,9.5,96936.63,57863.93,39072.7,5,Yes,Yes,Yes,Yes,636,Fair (580-669),1,50473.92,0.3248,LN-106234,Home Loan,2023-05-27,550000.0,7.16,360,3718.45,Approved,2023-05-30,Refinance,Low Risk,0,0.0336,Standard,Active,2024-06-10,36-50,High (>=$150k),High ($75k-$150k),Jumbo (>=$200k),Loyal (7-10 yrs),Moderate (20-35%),Platinum,1,12950.0,39380.0
CUST-29807,Kathleen,Lopez,Female,64,1960-06-17,Married,Associate,Administrative,Salaried,48800.0,Seattle,WA,West,BR-012,Seattle Sound Branch,Savings,2018-09-12,5.8,5239.86,3592.46,1647.4,2,No,Yes,No,Yes,698,Good (670-739),2,10614.0,0.2175,LN-119807,Home Loan,2022-02-10,197500.0,5.49,180,1612.69,Approved,2022-02-23,Home Purchase,Low Risk,0,0.008,Standard,Active,2024-05-29,51-65,Lower-Middle ($35k-$60k),Moderate ($5k-$25k),Large ($75k-$200k),Established (3-7 yrs),Moderate (20-35%),Silver,1,4066.67,10842.75
CUST-14209,David,Anderson,Male,44,1979-12-01,Married,Associate,Administrative,Salaried,38100.0,Philadelphia,PA,Northeast,BR-003,Philadelphia Central Branch,Savings,2021-12-30,2.5,17634.7,13426.0,4208.7,4,No,Yes,Yes,Yes,741,Very Good (740-799),2,4743.45,0.1245,LN-104209,Home Loan,2021-02-23,157100.0,4.68,360,812.89,Approved,2021-03-09,Home Purchase,Low Risk,0,0.008,Emerging,Dormant,2023-01-07,36-50,Lower-Middle ($35k-$60k),Moderate ($5k-$25k),Large ($75k-$200k),Developing (1-3 yrs),Low (<20%),Silver,1,3175.0,7352.28
CUST-22820,Melissa,Sanchez,Female,49,1974-11-02,Divorced,Master,Professional,Salaried,103700.0,Charlotte,NC,South,BR-009,Charlotte Queen City Branch,Savings,2019-11-24,4.6,26826.27,15515.97,11310.3,2,Yes,Yes,Yes,Yes,772,Very Good (740-799),0,26723.49,0.2577,LN-112820,Personal Loan,2023-04-05,27900.0,11.1,36,914.73,Approved,2023-04-19,Debt Consolidation,Low Risk,0,0.0155,Premium,Active,2024-06-26,36-50,Upper-Middle ($100k-$150k),Healthy ($25k-$75k),Medium ($25k-$75k),Established (3-7 yrs),Moderate (20-35%),Gold,1,8641.67,3096.9
CUST-26609,Justin,Robinson,Male,38,1986-06-01,Married,Associate,Administrative,Salaried,60900.0,Chicago,IL,Midwest,BR-004,Chicago Loop Branch,Savings,2021-10-18,2.7,10371.61,5765.51,4606.1,2,No,Yes,Yes,No,763,Very Good (740-799),3,8422.47,0.1383,LN-116609,Personal Loan,2023-10-31,5300.0,10.15,60,113.0,Approved,2023-11-03,Major Purchase,Low Risk,0,0.0099,Standard,Active,2024-06-26,36-50,Middle ($60k-$100k),Moderate ($5k-$25k),Micro (<$10k),Developing (1-3 yrs),Low (<20%),Silver,1,5075.0,537.95
CUST-19334,Amy,Johnson,Female,56,1967-07-24,Married,High School,Skilled Labor,Salaried,45800.0,Boston,MA,Northeast,BR-002,Boston Harbor Branch,Certificate of Deposit,2021-04-19,3.2,14553.15,12289.09,2264.06,3,No,Yes,Yes,Yes,834,Excellent (800-850),2,2761.74,0.0603,LN-109334,Home Loan,2023-05-26,156100.0,3.25,180,1096.87,Approved,2023-05-31,Home Purchase,Low Risk,0,0.008,Standard,Dormant,2023-04-19,51-65,Lower-Middle ($35k-$60k),Moderate ($5k-$25k),Large ($75k-$200k),Established (3-7 yrs),Low (<20%),Silver,1,3816.67,5073.25
CUST-16470,Donna,Martinez,Female,58,1965-08-05,Married,Bachelor,Sales,Salaried,63100.0,San Francisco,CA,West,BR-011,San Francisco Tech Branch,Money Market,2020-04-18,4.2,20904.68,13845.81,7058.87,3,Yes,Yes,Yes,Yes,712,Good (670-739),1,17895.16,0.2836,LN-106470,Personal Loan,2024-03-05,15500.0,12.15,12,1378.24,Approved,2024-03-09,Major Purchase,Low Risk,0,0.0427,Standard,Active,2024-06-04,51-65,Middle ($60k-$100k),Moderate ($5k-$25k),Small ($10k-$25k),Established (3-7 yrs),Moderate (20-35%),Silver,1,5258.33,1883.25
CUST-23747,Deborah,Allen,Female,36,1987-12-22,Married,Doctorate,Management,Contract,171000.0,Los Angeles,CA,West,BR-015,Los Angeles Metro Branch,Checking,2023-03-14,1.3,37980.42,26224.63,11755.79,1,Yes,Yes,No,Yes,650,Fair (580-669),2,58977.9,0.3449,LN-113747,Business Loan,2024-02-13,104000.0,10.26,60,2223.02,Approved,2024-02-17,Working Capital,Medium Risk,0,0.0932,Emerging,Active,2024-05-28,36-50,High (>=$150k),Healthy ($25k-$75k),Large ($75k-$200k),Developing (1-3 yrs),Moderate (20-35%),Platinum,1,14250.0,10670.4
CUST-25386,Shirley,Lewis,Female,46,1978-04-15,Single,Associate,Skilled Labor,Salaried,66500.0,Charlotte,NC,South,BR-009,Charlotte Queen City Branch,Savings,2004-06-30,20.0,41997.44,24552.88,17444.56,5,Yes,Yes,Yes,Yes,825,Excellent (800-850),1,10513.65,0.1581,LN-115386,Personal Loan,2021-04-05,19000.0,9.6,36,609.51,Approved,2021-04-13,Major Purchase,Low Risk,0,0.008,Premium,Active,2024-06-03,36-50,Middle ($60k-$100k),Healthy ($25k-$75k),Small ($10k-$25k),Veteran (10+ yrs),Low (<20%),Silver,1,5541.67,1824.0
CUST-23704,Michael,Garcia,Male,64,1960-04-22,Divorced,High School,Skilled Labor,Salaried,52300.0,Phoenix,AZ,West,BR-014,Phoenix Valley Branch,Checking,2022-11-24,1.6,4351.96,3209.36,1142.6,3,No,Yes,Yes,No,761,Very Good (740-799),3,12065.61,0.2307,LN-113704,Auto Loan,2024-06-22,12300.0,6.63,60,241.41,Approved,2024-07-02,Used Vehicle,Low Risk,0,0.008,Emerging,Active,2024-05-19,51-65,Lower-Middle ($35k-$60k),Low (<$5k),Small ($10k-$25k),Developing (1-3 yrs),Moderate (20-35%),Silver,1,4358.33,815.49
CUST-20955,Margaret,Flores,Female,49,1975-03-05,Married,Master,Management,Self-Employed,98600.0,New York,NY,Northeast,BR-001,NYC Metro Branch,Checking,2022-07-01,2.0,15476.85,12257.35,3219.5,4,No,Yes,Yes,Yes,812,Excellent (800-850),1,21721.58,0.2203,LN-110955,Personal Loan,2021-01-10,12500.0,9.75,48,315.53,Approved,2021-01-24,Debt Consolidation,Low Risk,0,0.008,Premium,Active,2024-06-03,36-50,Middle ($60k-$100k),Moderate ($5k-$25k),Small ($10k-$25k),Developing (1-3 yrs),Moderate (20-35%),Gold,1,8216.67,1218.75
CUST-10847,Stephen,Johnson,Male,60,1963-07-08,Widowed,Bachelor,Professional,Salaried,90500.0,New York,NY,Northeast,BR-001,NYC Metro Branch,Checking,2017-04-19,7.2,14899.73,8342.56,6557.17,1,Yes,Yes,Yes,Yes,717,Good (670-739),3,30118.4,0.3328,LN-100847,Business Loan,2022-05-22,157700.0,9.53,36,5053.81,Approved,2022-05-30,Working Capital,Low Risk,0,0.0344,Premium,Active,2024-06-03,51-65,Middle ($60k-$100k),Moderate ($5k-$25k),Large ($75k-$200k),Loyal (7-10 yrs),Moderate (20-35%),Gold,1,7541.67,15028.81
CUST-15561,Robert,Adams,Male,30,1993-10-13,Single,High School,Services,Salaried,27600.0,Miami,FL,South,BR-010,Miami Coastal Branch,Checking,2020-09-12,3.8,7941.64,5295.15,2646.49,1,Yes,Yes,Yes,Yes,754,Very Good (740-799),1,3118.8,0.113,LN-105561,Education Loan,2022-05-22,15200.0,5.16,60,287.96,Approved,2022-06-05,Graduate School,Low Risk,0,0.008,Standard,Active,2024-05-22,26-35,Low (<$35k),Moderate ($5k-$25k),Small ($10k-$25k),Established (3-7 yrs),Low (<20%),Bronze,1,2300.0,784.32
CUST-23235,Christine,Anderson,Female,18,2006-04-22,Married,Master,Professional,Salaried,84400.0,New York,NY,Northeast,BR-001,NYC Metro Branch,Savings,2023-12-31,0.5,14584.33,9136.15,5448.18,5,Yes,Yes,Yes,Yes,842,Excellent (800-850),0,7190.88,0.0852,LN-113235,Personal Loan,2021-02-17,8100.0,9.56,12,710.46,Approved,2021-02-22,Debt Consolidation,Low Risk,0,0.008,Premium,Active,2024-06-29,18-25,Middle ($60k-$100k),Moderate ($5k-$25k),Micro (<$10k),New (<1 yr),Low (<20%),Silver,1,7033.33,774.36
CUST-24310,Ronald,Walker,Male,42,1982-04-10,Married,Master,Healthcare,Salaried,67200.0,San Francisco,CA,West,BR-011,San Francisco Tech Branch,Savings,2020-10-18,3.7,24487.13,17281.54,7205.59,5,Yes,No,Yes,Yes,850,Excellent (800-850),0,17902.08,0.2664,LN-114310,Business Loan,2023-03-09,89100.0,6.38,60,1738.34,Approved,2023-03-21,Equipment Purchase,Low Risk,0,0.008,Standard,Active,2024-06-04,36-50,Middle ($60k-$100k),Moderate ($5k-$25k),Large ($75k-$200k),Established (3-7 yrs),Moderate (20-35%),Silver,1,5600.0,5684.58
CUST-28936,Betty,Taylor,Female,38,1985-08-03,Divorced,Bachelor,Technology,Salaried,139900.0,Phoenix,AZ,West,BR-014,Phoenix Valley Branch,Savings,2022-10-19,1.7,21711.38,16927.75,4783.63,3,Yes,Yes,Yes,Yes,696,Good (670-739),1,34723.18,0.2482,LN-118936,Auto Loan,2021-12-19,60900.0,7.21,60,1211.94,Approved,2022-01-02,Used Vehicle,Low Risk,0,0.0159,Premium,Dormant,2023-02-11,36-50,Upper-Middle ($100k-$150k),Moderate ($5k-$25k),Medium ($25k-$75k),Developing (1-3 yrs),Moderate (20-35%),Gold,1,11658.33,4390.89
CUST-23918,Melissa,Rodriguez,Female,49,1974-09-17,Married,Bachelor,Professional,Salaried,71700.0,Charlotte,NC,South,BR-009,Charlotte Queen City Branch,Money Market,2023-07-01,1.0,76709.2,63254.37,13454.83,3,No,Yes,No,Yes,801,Excellent (800-850),1,19882.41,0.2773,LN-113918,Home Loan,2024-01-14,196900.0,4.6,240,1256.34,Approved,2024-01-22,Home Purchase,Low Risk,0,0.008,Premium,Active,2024-05-29,36-50,Middle ($60k-$100k),High ($75k-$150k),Large ($75k-$200k),Developing (1-3 yrs),Moderate (20-35%),Gold,1,5975.0,9057.4
CUST-10118,Ronald,Anderson,Male,47,1976-09-20,Married,Bachelor,Professional,Self-Employed,122100.0,New York,NY,Northeast,BR-001,NYC Metro Branch,Checking,2021-04-19,3.2,20968.86,13814.5,7154.36,1,Yes,Yes,Yes,Yes,726,Good (670-739),1,34639.77,0.2837,LN-100118,Auto Loan,2023-01-14,37100.0,6.79,60,730.95,Approved,2023-01-24,Used Vehicle,Low Risk,0,0.0117,Premium,Active,2024-06-27,36-50,Upper-Middle ($100k-$150k),Moderate ($5k-$25k),Medium ($25k-$75k),Established (3-7 yrs),Moderate (20-35%),Gold,1,10175.0,2519.09
CUST-18838,Lisa,Smith,Female,34,1990-05-31,Married,High School,Skilled Labor,Unemployed,24400.0,Phoenix,AZ,West,BR-014,Phoenix Valley Branch,Checking,2019-04-19,5.2,6726.56,4682.31,2044.25,3,No,No,No,No,690,Good (670-739),0,5521.72,0.2263,LN-108838,Education Loan,2023-02-12,7800.0,7.06,120,90.81,Approved,2023-02-23,Undergraduate Studies,Low Risk,0,0.0199,Standard,Active,2024-05-20,26-35,Low (<$35k),Moderate ($5k-$25k),Micro (<$10k),Established (3-7 yrs),Moderate (20-35%),Bronze,1,2033.33,550.68
CUST-24044,Thomas,Wright,Male,58,1966-06-23,Married,Bachelor,Management,Salaried,136600.0,Atlanta,GA,South,BR-007,Atlanta Midtown Branch,Checking,2020-10-18,3.7,43390.38,35341.63,8048.75,3,Yes,Yes,No,No,722,Good (670-739),1,42359.66,0.3101,LN-114044,Personal Loan,2024-04-26,20100.0,12.08,36,668.38,Approved,2024-05-02,Wedding,Low Risk,0,0.0412,Premium,Active,2024-06-11,51-65,Upper-Middle ($100k-$150k),Healthy ($25k-$75k),Small ($10k-$25k),Established (3-7 yrs),Moderate (20-35%),Gold,1,11383.33,2428.08
CUST-18660,Sharon,Jones,Female,48,1975-12-03,Single,Bachelor,Management,Salaried,127000.0,Denver,CO,West,BR-013,Denver Mile High Branch,Savings,2019-10-19,4.7,42990.6,25006.6,17984.0,5,Yes,Yes,No,No,679,Good (670-739),1,29870.4,0.2352,LN-108660,Home Loan,2023-04-14,323000.0,6.54,360,2050.08,Approved,2023-04-28,Refinance,Low Risk,0,0.0122,Premium,Active,2024-05-18,36-50,Upper-Middle ($100k-$150k),Healthy ($25k-$75k),Jumbo (>=$200k),Established (3-7 yrs),Moderate (20-35%),Gold,1,10583.33,21124.2
CUST-26390,Brian,Gonzalez,Male,41,1983-06-06,Married,Master,Professional,Salaried,87600.0,Boston,MA,Northeast,BR-002,Boston Harbor Branch,Checking,2011-07-01,13.0,19622.75,16579.82,3042.93,2,Yes,Yes,Yes,Yes,688,Good (670-739),2,27550.2,0.3145,LN-116390,Home Loan,2021-02-19,250100.0,6.39,240,1848.52,Approved,2021-02-24,Refinance,Low Risk,0,0.0148,Premium,Active,2024-06-04,36-50,Middle ($60k-$100k),Moderate ($5k-$25k),Jumbo (>=$200k),Veteran (10+ yrs),Moderate (20-35%),Gold,1,7300.0,15981.39
CUST-15343,Benjamin,Ramirez,Male,22,2001-07-24,Single,Associate,Services,Salaried,31800.0,Dallas,TX,South,BR-008,Dallas Commercial Branch,Savings,2020-06-30,4.0,2624.82,1496.11,1128.71,1,Yes,Yes,Yes,Yes,614,Fair (580-669),2,15302.16,0.4812,LN-105343,Home Loan,2023-02-21,99400.0,8.18,240,842.59,Rejected,,Home Purchase,Medium Risk,0,0.0903,Standard,Active,2024-05-25,18-25,Low (<$35k),Low (<$5k),Large ($75k-$200k),Established (3-7 yrs),Manageable (36-49%),Bronze,0,2650.0,8130.92
